timestamp_ms,value,datetime,year,month
1228107600000,2992861,2008-12-01 05:00:00,2008,12
1230786000000,818357,2009-01-01 05:00:00,2009,1
1233464400000,634838,2009-02-01 05:00:00,2009,2
1235883600000,859444,2009-03-01 05:00:00,2009,3
1238558400000,575378,2009-04-01 04:00:00,2009,4
1241150400000,502528,2009-05-01 04:00:00,2009,5
1243828800000,661715,2009-06-01 04:00:00,2009,6
1246420800000,567460,2009-07-01 04:00:00,2009,7
1249099200000,532743,2009-08-01 04:00:00,2009,8
1251777600000,654201,2009-09-01 04:00:00,2009,9
1254369600000,702281,2009-10-01 04:00:00,2009,10
1257048000000,1005475,2009-11-01 04:00:00,2009,11
1259643600000,2400675,2009-12-01 05:00:00,2009,12
1262322000000,896274,2010-01-01 05:00:00,2010,1
1265000400000,564118,2010-02-01 05:00:00,2010,2
1267419600000,716428,2010-03-01 05:00:00,2010,3
1270094400000,485877,2010-04-01 04:00:00,2010,4
1272686400000,450947,2010-05-01 04:00:00,2010,5
1275364800000,622971,2010-06-01 04:00:00,2010,6
1277956800000,519829,2010-07-01 04:00:00,2010,7
1280635200000,507415,2010-08-01 04:00:00,2010,8
1283313600000,633698,2010-09-01 04:00:00,2010,9
1285905600000,483099,2010-10-01 04:00:00,2010,10
1288584000000,883240,2010-11-01 04:00:00,2010,11
1291179600000,2389030,2010-12-01 05:00:00,2010,12
1293858000000,639144,2011-01-01 05:00:00,2011,1
1296536400000,615656,2011-02-01 05:00:00,2011,2
1298955600000,694541,2011-03-01 05:00:00,2011,3
1301630400000,515839,2011-04-01 04:00:00,2011,4
1304222400000,538592,2011-05-01 04:00:00,2011,5
1306900800000,613579,2011-06-01 04:00:00,2011,6
1309492800000,483792,2011-07-01 04:00:00,2011,7
1312171200000,495288,2011-08-01 04:00:00,2011,8
1314849600000,505314,2011-09-01 04:00:00,2011,9
1317441600000,423685,2011-10-01 04:00:00,2011,10
1320120000000,632307,2011-11-01 04:00:00,2011,11
1322715600000,1360966,2011-12-01 05:00:00,2011,12
1325394000000,479955,2012-01-01 05:00:00,2012,1
1328072400000,347788,2012-02-01 05:00:00,2012,2
1330578000000,387495,2012-03-01 05:00:00,2012,3
1333252800000,275755,2012-04-01 04:00:00,2012,4
1335844800000,241881,2012-05-01 04:00:00,2012,5
1338523200000,272961,2012-06-01 04:00:00,2012,6
1341115200000,229711,2012-07-01 04:00:00,2012,7
1343793600000,216156,2012-08-01 04:00:00,2012,8
1346472000000,259312,2012-09-01 04:00:00,2012,9
1349064000000,217900,2012-10-01 04:00:00,2012,10
1351742400000,372092,2012-11-01 04:00:00,2012,11
1354338000000,927717,2012-12-01 05:00:00,2012,12
1357016400000,448328,2013-01-01 05:00:00,2013,1
1359694800000,219503,2013-02-01 05:00:00,2013,2
1362114000000,251037,2013-03-01 05:00:00,2013,3
1364788800000,162130,2013-04-01 04:00:00,2013,4
1367380800000,150373,2013-05-01 04:00:00,2013,5
1370059200000,186673,2013-06-01 04:00:00,2013,6
1372651200000,142039,2013-07-01 04:00:00,2013,7
1375329600000,141161,2013-08-01 04:00:00,2013,8
1378008000000,153390,2013-09-01 04:00:00,2013,9
1380600000000,116433,2013-10-01 04:00:00,2013,10
1383278400000,346110,2013-11-01 04:00:00,2013,11
1385874000000,653295,2013-12-01 05:00:00,2013,12
1388552400000,154076,2014-01-01 05:00:00,2014,1
1391230800000,93851,2014-02-01 05:00:00,2014,2
1393650000000,93603,2014-03-01 05:00:00,2014,3
1396324800000,56283,2014-04-01 04:00:00,2014,4
1398916800000,47800,2014-05-01 04:00:00,2014,5
1401595200000,77414,2014-06-01 04:00:00,2014,6
1404187200000,29333,2014-07-01 04:00:00,2014,7
1406865600000,22080,2014-08-01 04:00:00,2014,8
